-0.000396315	-0.0880025
0.0194371	-0.0571556
0.0399636	-0.0231042
0.0498837	-0.00192074
0.0602686	0.0263057
0.0801098	0.0705927
0.100642	0.114884
0.120437	0.0785308
0.140219	0.0204174
0.160475	-0.015933
0.180976	-0.0254018
0.200116	0.00160074


