0.000000000000000000e+00, 0.000000000000000000e+00
1.000000000000000021e-03, 2.378202537092732478e-28
2.000000000000000042e-03, 2.680705483334825595e-25
3.000000000000000062e-03, 1.629993952656216319e-23
4.000000000000000083e-03, 2.998826308722893231e-22
5.000000000000000104e-03, 2.865758733322671241e-21
6.000000000000000125e-03, 1.809631501478517619e-20
7.000000000000000146e-03, 8.585533435683664885e-20
8.000000000000000167e-03, 3.304132172942205518e-19
9.000000000000001055e-03, 1.083754535797430350e-18
1.000000000000000021e-02, 3.133629659247443645e-18
1.099999999999999936e-02, 8.182083346483649716e-18
1.200000000000000025e-02, 1.963813029584234017e-17
1.300000000000000114e-02, 4.391566166062498941e-17
1.400000000000000029e-02, 9.246539267445065355e-17
1.499999999999999944e-02, 1.848384591290022742e-16
1.600000000000000033e-02, 3.531598235830579379e-16
1.700000000000000122e-02, 6.484825707822536715e-16
1.800000000000000211e-02, 1.149599993095976314e-15
1.899999999999999953e-02, 1.975011557199408729e-15
2.000000000000000042e-02, 3.298871800200303588e-15
2.100000000000000130e-02, 5.371898257611857617e-15
2.199999999999999872e-02, 8.548375943165114484e-15
2.299999999999999961e-02, 1.332057188541243609e-14
2.400000000000000050e-02, 2.036206392258400094e-14
2.500000000000000139e-02, 3.058169345204962819e-14
2.600000000000000228e-02, 4.519007215592132475e-14
2.699999999999999969e-02, 6.578080785926821601e-14
2.800000000000000058e-02, 9.442886455154746013e-14
2.900000000000000147e-02, 1.338087360970498213e-13
2.999999999999999889e-02, 1.873353921131072644e-13
3.099999999999999978e-02, 2.593312476994051141e-13
3.200000000000000067e-02, 3.552227159114110120e-13
3.300000000000000155e-02, 4.817702228009709414e-13
3.400000000000000244e-02, 6.473358991768760281e-13
3.500000000000000333e-02, 8.621935106133773164e-13
3.600000000000000422e-02, 1.138885547269345595e-12
3.699999999999999817e-02, 1.492632767359773998e-12
3.799999999999999906e-02, 1.941801872201949636e-12
3.899999999999999994e-02, 2.508437386172788979e-12
4.000000000000000083e-02, 3.218864221170280481e-12
4.100000000000000172e-02, 4.104367821757443280e-12
4.200000000000000261e-02, 5.201959213549268237e-12
4.300000000000000350e-02, 6.555232713031038724e-12
4.399999999999999745e-02, 8.215324501303425759e-12
4.499999999999999833e-02, 1.024198071665462363e-11
4.599999999999999922e-02, 1.270474418076779292e-11
4.700000000000000011e-02, 1.568426934017883148e-11
4.800000000000000100e-02, 1.927377547768748811e-11
4.900000000000000189e-02, 2.358064872717241516e-11
5.000000000000000278e-02, 2.872820390903536586e-11
5.100000000000000366e-02, 3.485761769166540019e-11
5.200000000000000455e-02, 4.213004507622983196e-11
5.299999999999999850e-02, 5.072893169712010222e-11
5.399999999999999939e-02, 6.086253492786234782e-11
5.500000000000000028e-02, 7.276666728159531844e-11
5.600000000000000117e-02, 8.670767609568019438e-11
5.700000000000000205e-02, 1.029856739909854326e-10
5.800000000000000294e-02, 1.219380350972488370e-10
5.900000000000000383e-02, 1.439431725360145798e-10
5.999999999999999778e-02, 1.694246131513390669e-10
6.099999999999999867e-02, 1.988553859751311100e-10
6.199999999999999956e-02, 2.327627414079993457e-10
6.300000000000000044e-02, 2.717332185872320456e-10
6.400000000000000133e-02, 3.164180789003836345e-10
6.500000000000000222e-02, 3.675391240853211888e-10
6.600000000000000311e-02, 4.258949178348730082e-10
6.700000000000000400e-02, 4.923674302958507148e-10
6.800000000000000488e-02, 5.679291253175977048e-10
6.900000000000000577e-02, 6.536505107638048353e-10
7.000000000000000666e-02, 7.507081726525478859e-10
7.100000000000000755e-02, 8.603933143328261503e-10
7.200000000000000844e-02, 9.841208223407735253e-10
7.299999999999999545e-02, 1.123438881004641227e-09
7.399999999999999634e-02, 1.280039158284160890e-09
7.499999999999999722e-02, 1.455767585736382366e-09
7.599999999999999811e-02, 1.652635755896267362e-09
7.699999999999999900e-02, 1.872832960745460531e-09
7.799999999999999989e-02, 2.118738895316589943e-09
7.900000000000000078e-02, 2.392937050842513750e-09
8.000000000000000167e-02, 2.698228822209843833e-09
8.100000000000000255e-02, 3.037648354813324736e-09
8.200000000000000344e-02, 3.414478156231977298e-09
8.300000000000000433e-02, 3.832265498458739443e-09
8.400000000000000522e-02, 4.294839636712541134e-09
8.500000000000000611e-02, 4.806329871144773224e-09
8.600000000000000699e-02, 5.371184478020746381e-09
8.700000000000000788e-02, 5.994190537210577696e-09
8.799999999999999489e-02, 6.680494683062839000e-09
8.899999999999999578e-02, 7.435624805957762461e-09
8.999999999999999667e-02, 8.265512732044592664e-09
9.099999999999999756e-02, 9.176517908859920189e-09
