0.000000000000000000e+00, 0.000000000000000000e+00
1.000000000000000021e-03, 4.831013116926778715e-31
2.000000000000000042e-03, 1.052816849472595055e-27
3.000000000000000062e-03, 9.412100486563625661e-26
4.000000000000000083e-03, 2.275943131859612890e-24
5.000000000000000104e-03, 2.688322258927881175e-23
6.000000000000000125e-03, 2.018315725152313703e-22
7.000000000000000146e-03, 1.108354419073240158e-21
8.000000000000000167e-03, 4.841254618177677943e-21
9.000000000000001055e-03, 1.775459502890540651e-20
1.000000000000000021e-02, 5.672464873152644880e-20
1.099999999999999936e-02, 1.620980902708275174e-19
1.200000000000000025e-02, 4.224482937936726654e-19
1.300000000000000114e-02, 1.018994121007148084e-18
1.400000000000000029e-02, 2.301214399690116670e-18
1.499999999999999944e-02, 4.909999191062816689e-18
1.600000000000000033e-02, 9.970807215343979245e-18
1.700000000000000122e-02, 1.938694671992633077e-17
1.800000000000000211e-02, 3.627247040594594922e-17
1.899999999999999953e-02, 6.557548463969919246e-17
2.000000000000000042e-02, 1.149561336749155330e-16
2.100000000000000130e-02, 1.959993480785583029e-16
2.199999999999999872e-02, 3.258608613225009286e-16
2.299999999999999961e-02, 5.294662180248682026e-16
2.400000000000000050e-02, 8.424067390803393610e-16
2.500000000000000139e-02, 1.314703888409206897e-15
2.600000000000000228e-02, 2.015644415848086753e-15
2.699999999999999969e-02, 3.039923239545226925e-15
2.800000000000000058e-02, 4.515369483201328446e-15
2.900000000000000147e-02, 6.612573597278675437e-15
2.999999999999999889e-02, 9.556780261414143425e-15
3.099999999999999978e-02, 1.364246297344253917e-14
3.200000000000000067e-02, 1.925105205698798384e-14
3.300000000000000155e-02, 2.687234843487520299e-14
3.400000000000000244e-02, 3.713022108154522064e-14
3.500000000000000333e-02, 5.081325673720590266e-14
3.600000000000000422e-02, 6.891110638324681220e-14
3.699999999999999817e-02, 9.265735427643857344e-14
3.799999999999999906e-02, 1.235798221425359158e-13
3.899999999999999994e-02, 1.635593135517080904e-13
4.000000000000000083e-02, 2.148979016417989472e-13
4.100000000000000172e-02, 2.803979673130381224e-13
4.200000000000000261e-02, 3.634533048708679992e-13
4.300000000000000350e-02, 4.681537279122893855e-13
4.399999999999999745e-02, 5.994047300946898595e-13
4.499999999999999833e-02, 7.630638833423611353e-13
4.599999999999999922e-02, 9.660957900713998700e-13
4.700000000000000011e-02, 1.216747546173729704e-12
4.800000000000000100e-02, 1.524746817809467090e-12
4.900000000000000189e-02, 1.901524787516555827e-12
5.000000000000000278e-02, 2.360466383748971265e-12
5.100000000000000366e-02, 2.917190372680223900e-12
5.200000000000000455e-02, 3.589862061926704253e-12
5.299999999999999850e-02, 4.399541542714111717e-12
5.399999999999999939e-02, 5.370570579877429016e-12
5.500000000000000028e-02, 6.531001447887685626e-12
5.600000000000000117e-02, 7.913071205764040696e-12
5.700000000000000205e-02, 9.553725104173457713e-12
5.800000000000000294e-02, 1.149519302414931799e-11
5.900000000000000383e-02, 1.378562305857104853e-11
5.999999999999999778e-02, 1.647977656472627333e-11
6.099999999999999867e-02, 1.963978923880292359e-11
6.199999999999999956e-02, 2.333600299089924262e-11
6.300000000000000044e-02, 2.764787363195570268e-11
6.400000000000000133e-02, 3.266495962175366786e-11
6.500000000000000222e-02, 3.848799736963621122e-11
6.600000000000000311e-02, 4.523006882672026292e-11
6.700000000000000400e-02, 5.301786735991409551e-11
6.800000000000000488e-02, 6.199306815384967217e-11
6.900000000000000577e-02, 7.231380964669821874e-11
7.000000000000000666e-02, 8.415629276956545553e-11
7.100000000000000755e-02, 9.771650502655953350e-11
7.200000000000000844e-02, 1.132120767234835696e-10
7.299999999999999545e-02, 1.308842769272114649e-10
7.399999999999999634e-02, 1.510001570149460960e-10
7.499999999999999722e-02, 1.738548499525002076e-10
7.599999999999999811e-02, 1.997740337232723493e-10
7.699999999999999900e-02, 2.291165676144543112e-10
7.799999999999999989e-02, 2.622773103539885400e-10
7.900000000000000078e-02, 2.996901293806425567e-10
8.000000000000000167e-02, 3.418311108200328204e-10
8.100000000000000255e-02, 3.892219800312776186e-10
8.200000000000000344e-02, 4.424337428819223843e-10
8.300000000000000433e-02, 5.020905582026169544e-10
8.400000000000000522e-02, 5.688738521674719139e-10
8.500000000000000611e-02, 6.435266856408217503e-10
8.600000000000000699e-02, 7.268583858260182713e-10
8.700000000000000788e-02, 8.197494538466029690e-10
8.799999999999999489e-02, 9.231567601844999328e-10
8.899999999999999578e-02, 1.038119040193484983e-09
8.999999999999999667e-02, 1.165762702198783325e-09
9.099999999999999756e-02, 1.307307960985128598e-09
9.199999999999999845e-02, 1.464075309765473791e-09
9.299999999999999933e-02, 1.637492344010745859e-09
9.400000000000000022e-02, 1.829100950807184673e-09
9.500000000000000111e-02, 2.040564877691648749e-09
9.600000000000000200e-02, 2.273677695196608548e-09
9.700000000000000289e-02, 2.530371167615044590e-09
9.800000000000000377e-02, 2.812724046770903435e-09
9.900000000000000466e-02, 3.122971303852895646e-09
1.000000000000000056e-01, 3.463513814637916061e-09
1.010000000000000064e-01, 3.836928513695085368e-09
1.020000000000000073e-01, 4.245979033421996433e-09
1.030000000000000082e-01, 4.693626844021013506e-09
1.040000000000000091e-01, 5.183042910775130540e-09
1.049999999999999961e-01, 5.717619885229748748e-09
1.059999999999999970e-01, 6.300984847128551470e-09
1.069999999999999979e-01, 6.937012614187925340e-09
1.079999999999999988e-01, 7.629839637025622960e-09
1.089999999999999997e-01, 8.383878496784184968e-09
1.100000000000000006e-01, 9.203833023208979628e-09
1.110000000000000014e-01, 1.009471405115356895e-08
1.120000000000000023e-01, 1.106185583369165737e-08
1.130000000000000032e-01, 1.211093313021465973e-08
1.140000000000000041e-01, 1.324797898808692546e-08
1.150000000000000050e-01, 1.447940323661658047e-08
1.160000000000000059e-01, 1.581201171227863758e-08
1.170000000000000068e-01, 1.725302623429804896e-08
1.180000000000000077e-01, 1.881010534986419417e-08
1.190000000000000085e-01, 2.049136586840377566e-08
1.199999999999999956e-01, 2.230540520448676695e-08
1.209999999999999964e-01, 2.426132454908000117e-08
1.219999999999999973e-01, 2.636875288899331149e-08
1.229999999999999982e-01, 2.863787189448679682e-08
1.239999999999999991e-01, 3.107944169512093149e-08
