# Region type : cellZone waterZone
#   Cells  : 318566
#   Volume : 1.912265e-03
#        Time	volAverage(W1)	volAverage(W2)	volAverage(L1)	volAverage(L2)	volAverage(sigma)
55.7411762828151325	1.307465e-01	1.162106e-01	1.465166e+00	2.302687e+00	1.323191e-01
55.7412328796118075	1.307467e-01	1.162105e-01	1.465182e+00	2.302633e+00	1.323170e-01
55.7412909304718838	1.307469e-01	1.162105e-01	1.465220e+00	2.302723e+00	1.323158e-01
55.7413489372682562	1.307471e-01	1.162105e-01	1.465219e+00	2.303307e+00	1.323115e-01
55.7414068951177484	1.307473e-01	1.162106e-01	1.465220e+00	2.302680e+00	1.323100e-01
55.7414648047121659	1.307475e-01	1.162106e-01	1.465219e+00	2.302285e+00	1.323052e-01
55.7415226699345965	1.307477e-01	1.162106e-01	1.465236e+00	2.302092e+00	1.323030e-01
55.7415785292165538	1.307479e-01	1.162106e-01	1.465249e+00	2.302334e+00	1.322990e-01
55.7416363099449157	1.307481e-01	1.162106e-01	1.465249e+00	2.302390e+00	1.322943e-01
55.7416897845511272	1.307483e-01	1.162106e-01	1.465275e+00	2.302832e+00	1.322916e-01
55.7417474858887161	1.307485e-01	1.162106e-01	1.465305e+00	2.302700e+00	1.322908e-01
55.7418051584065779	1.307488e-01	1.162106e-01	1.465308e+00	2.302849e+00	1.322848e-01
55.7418627953022749	1.307490e-01	1.162107e-01	1.465306e+00	2.302558e+00	1.322807e-01
55.7419203948156081	1.307492e-01	1.162107e-01	1.465343e+00	2.302742e+00	1.322803e-01
55.741977956226485	1.307494e-01	1.162107e-01	1.465365e+00	2.303223e+00	1.322767e-01
55.742035479953806	1.307496e-01	1.162107e-01	1.465380e+00	2.303461e+00	1.322739e-01
55.7420929671815557	1.307499e-01	1.162107e-01	1.465383e+00	2.303489e+00	1.322686e-01
55.7421504187622361	1.307501e-01	1.162108e-01	1.465416e+00	2.303456e+00	1.322638e-01
55.7422078345533549	1.307504e-01	1.162108e-01	1.465421e+00	2.303743e+00	1.322573e-01
55.7422652133905459	1.307506e-01	1.162108e-01	1.465421e+00	2.303977e+00	1.322500e-01
55.742322553869279	1.307512e-01	1.162105e-01	1.465443e+00	2.304358e+00	1.322421e-01
55.7423798552815413	1.307515e-01	1.162105e-01	1.465475e+00	2.304453e+00	1.322412e-01
55.742437118301325	1.307517e-01	1.162106e-01	1.465482e+00	2.304727e+00	1.322398e-01
55.7424943440936218	1.307520e-01	1.162106e-01	1.465489e+00	2.304497e+00	1.322386e-01
55.742551532402139	1.307522e-01	1.162107e-01	1.465498e+00	2.303595e+00	1.322363e-01
55.7426075943848929	1.307525e-01	1.162108e-01	1.465516e+00	2.303838e+00	1.323261e-01
55.7426647059323628	1.307527e-01	1.162108e-01	1.465467e+00	2.303992e+00	1.322402e-01
55.74271830295217	1.307530e-01	1.162109e-01	1.465443e+00	2.303764e+00	1.322407e-01
55.7427753364602907	1.307532e-01	1.162110e-01	1.465414e+00	2.304024e+00	1.322414e-01
55.7428323368414382	1.307535e-01	1.162111e-01	1.465382e+00	2.303586e+00	1.322406e-01
55.742889298188615	1.307538e-01	1.162112e-01	1.465372e+00	2.303107e+00	1.322446e-01
55.7429462207009223	1.307540e-01	1.162113e-01	1.465357e+00	2.303495e+00	1.322444e-01
55.7430031060519937	1.307543e-01	1.162114e-01	1.465333e+00	2.303385e+00	1.322745e-01
55.7430599562625773	1.307545e-01	1.162116e-01	1.465293e+00	2.303949e+00	1.323328e-01
55.743116773580077	1.307548e-01	1.162117e-01	1.465203e+00	2.304150e+00	1.323305e-01
55.743173561982033	1.307551e-01	1.162118e-01	1.465098e+00	2.303850e+00	1.323288e-01
55.7432303214969025	1.307554e-01	1.162119e-01	1.465018e+00	2.303786e+00	1.323418e-01
55.7432870562347276	1.307557e-01	1.162121e-01	1.465073e+00	2.303745e+00	1.322469e-01
55.7433437671033118	1.307564e-01	1.162119e-01	1.465117e+00	2.304033e+00	1.322459e-01
55.7434004555727611	1.307567e-01	1.162120e-01	1.465167e+00	2.304340e+00	1.322472e-01
55.7434571213536358	1.307570e-01	1.162122e-01	1.465016e+00	2.304237e+00	1.323484e-01
55.743513764001257	1.307573e-01	1.162123e-01	1.464899e+00	2.303472e+00	1.323393e-01
55.7435703870225083	1.307576e-01	1.162125e-01	1.464804e+00	2.304235e+00	1.323237e-01
55.7436267284589277	1.307579e-01	1.162127e-01	1.464727e+00	2.303728e+00	1.323239e-01
55.7436833269287035	1.307582e-01	1.162129e-01	1.464652e+00	2.304080e+00	1.323221e-01
55.7437371724027741	1.307585e-01	1.162130e-01	1.464594e+00	2.304102e+00	1.322334e-01
55.7437937292006751	1.307588e-01	1.162132e-01	1.464524e+00	2.303992e+00	1.322322e-01
55.7438502663489501	1.307591e-01	1.162134e-01	1.464486e+00	2.304195e+00	1.322320e-01
55.7439067768570382	1.307594e-01	1.162136e-01	1.464448e+00	2.304664e+00	1.322317e-01
55.7439632584300213	1.307598e-01	1.162138e-01	1.464400e+00	2.304579e+00	1.322309e-01
55.7440197101458423	1.307601e-01	1.162140e-01	1.464361e+00	2.304474e+00	1.322310e-01
55.7440761316487823	1.307604e-01	1.162142e-01	1.464324e+00	2.304563e+00	1.322307e-01
55.7441325229585445	1.307608e-01	1.162144e-01	1.464263e+00	2.304826e+00	1.322290e-01
55.7441888854755234	1.307612e-01	1.162146e-01	1.464230e+00	2.304482e+00	1.322281e-01
55.7442452204154506	1.307615e-01	1.162148e-01	1.464180e+00	2.304487e+00	1.322260e-01
55.7443015206877419	1.307619e-01	1.162150e-01	1.464143e+00	2.304383e+00	1.322245e-01
55.7443577935539167	1.307622e-01	1.162153e-01	1.464096e+00	2.304079e+00	1.322226e-01
55.744414042534622	1.307626e-01	1.162155e-01	1.464080e+00	2.304671e+00	1.322220e-01
55.7444702676973094	1.307633e-01	1.162153e-01	1.464008e+00	2.304387e+00	1.322190e-01
55.7445264731874914	1.307637e-01	1.162155e-01	1.463964e+00	2.304903e+00	1.322178e-01
55.7445826642988607	1.307642e-01	1.162155e-01	1.463911e+00	2.304530e+00	1.323035e-01
55.744638846459786	1.307648e-01	1.162155e-01	1.463848e+00	2.303482e+00	1.323027e-01
55.7446950255402314	1.307653e-01	1.162154e-01	1.463865e+00	2.303282e+00	1.322210e-01
55.7447512107562844	1.307658e-01	1.162154e-01	1.463907e+00	2.303558e+00	1.322232e-01
55.744807406739433	1.307664e-01	1.162153e-01	1.463941e+00	2.303752e+00	1.322244e-01
55.7448636175033556	1.307669e-01	1.162152e-01	1.463984e+00	2.304065e+00	1.322244e-01
55.7449172866687519	1.307674e-01	1.162152e-01	1.464131e+00	2.303516e+00	1.322286e-01
55.7449735373622985	1.307679e-01	1.162151e-01	1.464327e+00	2.304242e+00	1.322316e-01
55.7450298209177291	1.307684e-01	1.162151e-01	1.464477e+00	2.303980e+00	1.322306e-01
55.7450861388274816	1.307690e-01	1.162150e-01	1.464648e+00	2.304295e+00	1.322265e-01
55.7451424917179921	1.307696e-01	1.162148e-01	1.464735e+00	2.304534e+00	1.322261e-01
55.7451988764463096	1.307701e-01	1.162147e-01	1.464777e+00	2.304371e+00	1.322227e-01
55.7452552910972088	1.307706e-01	1.162146e-01	1.464818e+00	2.304415e+00	1.322195e-01
55.7453117342171112	1.307712e-01	1.162145e-01	1.464816e+00	2.304363e+00	1.322193e-01
55.7453682033436806	1.307717e-01	1.162143e-01	1.464818e+00	2.303755e+00	1.322183e-01
55.7454246975473566	1.307723e-01	1.162142e-01	1.464836e+00	2.303657e+00	1.322167e-01
55.7454812154139816	1.307728e-01	1.162141e-01	1.464906e+00	2.304314e+00	1.322198e-01
55.7455377551818714	1.307734e-01	1.162139e-01	1.464935e+00	2.305413e+00	1.322187e-01
55.7455943147122923	1.307739e-01	1.162138e-01	1.464924e+00	2.304413e+00	1.322146e-01
55.7456507387694273	1.307745e-01	1.162136e-01	1.464954e+00	2.304834e+00	1.322120e-01
55.7457073265026466	1.307754e-01	1.162131e-01	1.464970e+00	2.304184e+00	1.322099e-01
55.7457639316139577	1.307759e-01	1.162130e-01	1.465007e+00	2.304061e+00	1.322079e-01
55.7458205574565966	1.307765e-01	1.162128e-01	1.465036e+00	2.304404e+00	1.322065e-01
55.7458772037320287	1.307770e-01	1.162127e-01	1.465056e+00	2.304283e+00	1.322048e-01
55.7459308600713683	1.307776e-01	1.162125e-01	1.465111e+00	2.304728e+00	1.322045e-01
55.7459875364828363	1.307781e-01	1.162124e-01	1.465141e+00	2.304321e+00	1.322049e-01
55.7460442385533668	1.307787e-01	1.162122e-01	1.465145e+00	2.304291e+00	1.322006e-01
55.7461009665769893	1.307792e-01	1.162120e-01	1.465151e+00	2.304282e+00	1.321967e-01
55.746157720916095	1.307798e-01	1.162119e-01	1.465173e+00	2.304766e+00	1.321937e-01
55.7462145013387484	1.307804e-01	1.162117e-01	1.465193e+00	2.304659e+00	1.321927e-01
55.7462713074496392	1.307809e-01	1.162115e-01	1.465228e+00	2.304303e+00	1.321912e-01
55.7463281379779616	1.307815e-01	1.162114e-01	1.465256e+00	2.304712e+00	1.321882e-01
55.74638499197588	1.307820e-01	1.162112e-01	1.465259e+00	2.304605e+00	1.321847e-01
55.7464418683493079	1.307826e-01	1.162111e-01	1.465294e+00	2.305259e+00	1.321811e-01
55.7464987656359057	1.307831e-01	1.162109e-01	1.465309e+00	2.304241e+00	1.321783e-01
55.7465556821959893	1.307837e-01	1.162108e-01	1.465357e+00	2.304391e+00	1.321769e-01
55.7466126163755646	1.307842e-01	1.162106e-01	1.465380e+00	2.304513e+00	1.321741e-01
55.7466690325254959	1.307848e-01	1.162105e-01	1.465395e+00	2.304795e+00	1.321705e-01
55.7467259942693829	1.307853e-01	1.162103e-01	1.465409e+00	2.304310e+00	1.321670e-01
55.7467829694313934	1.307859e-01	1.162102e-01	1.465430e+00	2.304746e+00	1.321627e-01
55.7468399586429584	1.307868e-01	1.162097e-01	1.465447e+00	2.304712e+00	1.321594e-01
55.7468969643772709	1.307874e-01	1.162096e-01	1.465468e+00	2.304461e+00	1.321574e-01
55.7469539959686458	1.307879e-01	1.162094e-01	1.465497e+00	2.304581e+00	1.321548e-01
55.7470110540849149	1.307885e-01	1.162093e-01	1.465547e+00	2.305200e+00	1.321530e-01
55.747068139510354	1.307890e-01	1.162092e-01	1.465574e+00	2.305375e+00	1.321501e-01
55.7471252525407692	1.307896e-01	1.162090e-01	1.465597e+00	2.305821e+00	1.321460e-01
55.7471823938034632	1.307902e-01	1.162088e-01	1.465619e+00	2.305125e+00	1.321434e-01
55.7472362378041382	1.307907e-01	1.162087e-01	1.465633e+00	2.304819e+00	1.321378e-01
55.7472934317709488	1.307912e-01	1.162085e-01	1.465667e+00	2.305091e+00	1.321350e-01
55.7473506630409616	1.307918e-01	1.162084e-01	1.465697e+00	2.304921e+00	1.321316e-01
55.7474079304436287	1.307923e-01	1.162082e-01	1.465718e+00	2.304736e+00	1.321281e-01
55.7474652338584775	1.307929e-01	1.162081e-01	1.465749e+00	2.304403e+00	1.321249e-01
55.7475225738142015	1.307934e-01	1.162079e-01	1.465767e+00	2.304640e+00	1.321199e-01
55.7475799507370837	1.307940e-01	1.162077e-01	1.465791e+00	2.304534e+00	1.321164e-01
55.7476360806364113	1.307945e-01	1.162076e-01	1.465823e+00	2.304866e+00	1.321127e-01
55.7476935303871883	1.307950e-01	1.162074e-01	1.465846e+00	2.304859e+00	1.321095e-01
55.747751020212732	1.307956e-01	1.162072e-01	1.465863e+00	2.304825e+00	1.321056e-01
55.7478085489924027	1.307961e-01	1.162071e-01	1.465886e+00	2.304921e+00	1.321022e-01
55.7478661151663388	1.307966e-01	1.162069e-01	1.465908e+00	2.304952e+00	1.320999e-01
55.7479237162654044	1.307975e-01	1.162063e-01	1.465918e+00	2.303712e+00	1.320960e-01
55.7479813492622682	1.307981e-01	1.162062e-01	1.465963e+00	2.304127e+00	1.320939e-01
55.7480390113481121	1.307986e-01	1.162060e-01	1.466003e+00	2.304482e+00	1.320911e-01
55.7480966999573155	1.307991e-01	1.162058e-01	1.466018e+00	2.304645e+00	1.320864e-01
55.7481544136063505	1.307997e-01	1.162055e-01	1.466046e+00	2.304795e+00	1.320840e-01
55.7482121505145471	1.308003e-01	1.162054e-01	1.466079e+00	2.304339e+00	1.320814e-01
55.7482699110277977	1.308008e-01	1.162052e-01	1.466124e+00	2.304663e+00	1.320794e-01
55.7483276957951901	1.308014e-01	1.162050e-01	1.466136e+00	2.304362e+00	1.320747e-01
55.7483855055869739	1.308019e-01	1.162048e-01	1.466149e+00	2.304033e+00	1.320716e-01
55.7484433406876221	1.308025e-01	1.162046e-01	1.466187e+00	2.303651e+00	1.320696e-01
55.7485012001490148	1.308030e-01	1.162045e-01	1.466212e+00	2.303547e+00	1.320668e-01
55.7485546729263319	1.308035e-01	1.162043e-01	1.466231e+00	2.303738e+00	1.320628e-01
55.7486095103618098	1.308041e-01	1.162042e-01	1.466269e+00	2.304226e+00	1.320612e-01
55.7486674264346647	1.308046e-01	1.162040e-01	1.466309e+00	2.304270e+00	1.320605e-01
55.7487253704149666	1.308052e-01	1.162038e-01	1.466324e+00	2.304056e+00	1.320566e-01
55.7487833377803668	1.308057e-01	1.162037e-01	1.466334e+00	2.303900e+00	1.320526e-01
55.7488413254591961	1.308063e-01	1.162035e-01	1.466350e+00	2.304248e+00	1.320485e-01
55.7488993297105964	1.308069e-01	1.162033e-01	1.466372e+00	2.304055e+00	1.320454e-01
55.7489573526383069	1.308074e-01	1.162032e-01	1.466405e+00	2.304583e+00	1.320424e-01
55.7490153963725277	1.308080e-01	1.162030e-01	1.466407e+00	2.304104e+00	1.320382e-01
55.7490734626217375	1.308089e-01	1.162025e-01	1.466428e+00	2.304235e+00	1.320342e-01
55.7491315523180546	1.308095e-01	1.162023e-01	1.466448e+00	2.303765e+00	1.320315e-01
55.7491896660917874	1.308101e-01	1.162022e-01	1.466487e+00	2.304403e+00	1.320290e-01
55.749247804203705	1.308107e-01	1.162021e-01	1.466494e+00	2.304192e+00	1.320247e-01
55.7493059669916562	1.308113e-01	1.162019e-01	1.466529e+00	2.304342e+00	1.320223e-01
55.749364155512751	1.308119e-01	1.162018e-01	1.466543e+00	2.303737e+00	1.320172e-01
55.7494223713770296	1.308124e-01	1.162017e-01	1.466568e+00	2.303851e+00	1.320140e-01
55.7494806155636198	1.308130e-01	1.162015e-01	1.466590e+00	2.304133e+00	1.320102e-01
55.7495388894180763	1.308136e-01	1.162014e-01	1.466607e+00	2.304386e+00	1.320066e-01
55.7495925948494033	1.308142e-01	1.162013e-01	1.466623e+00	2.304286e+00	1.320026e-01
55.7496472343862166	1.308147e-01	1.162012e-01	1.466642e+00	2.304386e+00	1.319991e-01
55.7497055911766495	1.308153e-01	1.162010e-01	1.466647e+00	2.304380e+00	1.319963e-01
55.7497639878610869	1.308159e-01	1.162009e-01	1.466656e+00	2.304692e+00	1.319921e-01
55.7498224190753575	1.308165e-01	1.162008e-01	1.466662e+00	2.304716e+00	1.319878e-01
55.7498808853344414	1.308171e-01	1.162007e-01	1.466677e+00	2.304415e+00	1.319847e-01
55.7499393874875508	1.308177e-01	1.162005e-01	1.466706e+00	2.304384e+00	1.319818e-01
55.7499979310618343	1.308183e-01	1.162004e-01	1.466723e+00	2.304611e+00	1.319777e-01
55.7500565157563344	1.308189e-01	1.162003e-01	1.466737e+00	2.304423e+00	1.319742e-01
55.7501151411210856	1.308195e-01	1.162002e-01	1.466737e+00	2.304584e+00	1.319691e-01
55.7501738071270765	1.308205e-01	1.161997e-01	1.466754e+00	2.304645e+00	1.319650e-01
55.750232514148216	1.308211e-01	1.161996e-01	1.466744e+00	2.304398e+00	1.319586e-01
55.7502912628910394	1.308217e-01	1.161995e-01	1.466770e+00	2.304464e+00	1.319552e-01
55.7503500540877823	1.308223e-01	1.161993e-01	1.466803e+00	2.304776e+00	1.319524e-01
55.7504088885473195	1.308229e-01	1.161992e-01	1.466836e+00	2.305361e+00	1.319491e-01
55.7504677967150784	1.308235e-01	1.161991e-01	1.466847e+00	2.305098e+00	1.319457e-01
55.7505267619273539	1.308242e-01	1.161989e-01	1.466871e+00	2.305367e+00	1.319419e-01
55.7505803154889037	1.308249e-01	1.161986e-01	1.466890e+00	2.306166e+00	1.319374e-01
55.7506344878431577	1.308255e-01	1.161984e-01	1.466905e+00	2.305697e+00	1.319339e-01
55.7506935702461064	1.308262e-01	1.161982e-01	1.466926e+00	2.305720e+00	1.319306e-01
55.750752710353396	1.308269e-01	1.161979e-01	1.466942e+00	2.305931e+00	1.319276e-01
55.7508119559394117	1.308276e-01	1.161976e-01	1.466957e+00	2.305654e+00	1.319243e-01
55.7508712696039339	1.308283e-01	1.161974e-01	1.466971e+00	2.305716e+00	1.319199e-01
55.7509306320755371	1.308290e-01	1.161971e-01	1.467011e+00	2.305612e+00	1.319171e-01
55.7509900342165494	1.308298e-01	1.161969e-01	1.467037e+00	2.305386e+00	1.319141e-01
55.7510494092104594	1.308305e-01	1.161966e-01	1.467046e+00	2.305820e+00	1.319094e-01
55.7511087564755385	1.308312e-01	1.161963e-01	1.467089e+00	2.306285e+00	1.319083e-01
55.7511680745429103	1.308319e-01	1.161961e-01	1.467106e+00	2.306625e+00	1.319046e-01
55.7512273614088159	1.308326e-01	1.161958e-01	1.467115e+00	2.306366e+00	1.318994e-01
55.7512866144863395	1.308333e-01	1.161956e-01	1.467136e+00	2.306609e+00	1.318956e-01
55.751345830694774	1.308344e-01	1.161949e-01	1.467149e+00	2.306544e+00	1.318925e-01
55.7514050083222514	1.308351e-01	1.161947e-01	1.467178e+00	2.305652e+00	1.318893e-01
55.7514641458512301	1.308358e-01	1.161944e-01	1.467198e+00	2.305765e+00	1.318855e-01
55.7515232418977078	1.308365e-01	1.161942e-01	1.467216e+00	2.305835e+00	1.318822e-01
55.7515767747283704	1.308372e-01	1.161939e-01	1.467232e+00	2.305862e+00	1.318777e-01
55.7516308939250749	1.308378e-01	1.161937e-01	1.467249e+00	2.305937e+00	1.318744e-01
55.7516898297357315	1.308385e-01	1.161934e-01	1.467269e+00	2.305878e+00	1.318710e-01
55.7517487265519804	1.308392e-01	1.161932e-01	1.467299e+00	2.306179e+00	1.318676e-01
55.7518075857023376	1.308399e-01	1.161929e-01	1.467313e+00	2.306160e+00	1.318633e-01
55.751866406614127	1.308406e-01	1.161927e-01	1.467339e+00	2.306383e+00	1.318600e-01
55.7519251993443419	1.308413e-01	1.161924e-01	1.467355e+00	2.306083e+00	1.318562e-01
55.7519839635923375	1.308420e-01	1.161922e-01	1.467369e+00	2.306466e+00	1.318508e-01
55.7520426986966697	1.308427e-01	1.161919e-01	1.467387e+00	2.306172e+00	1.318487e-01
55.7521014045790508	1.308434e-01	1.161916e-01	1.467403e+00	2.306423e+00	1.318449e-01
55.7521600812779852	1.308441e-01	1.161914e-01	1.467429e+00	2.306702e+00	1.318417e-01
55.7522187291808109	1.308448e-01	1.161911e-01	1.467454e+00	2.306915e+00	1.318384e-01
55.7522773495750599	1.308455e-01	1.161909e-01	1.467478e+00	2.306963e+00	1.318341e-01
55.7523359450041482	1.308462e-01	1.161906e-01	1.467490e+00	2.306966e+00	1.318291e-01
55.7523945166604804	1.308469e-01	1.161904e-01	1.467502e+00	2.306386e+00	1.318263e-01
55.7524530654439729	1.308476e-01	1.161901e-01	1.467525e+00	2.306725e+00	1.318228e-01
55.7525115926916044	1.308486e-01	1.161895e-01	1.467542e+00	2.306315e+00	1.318184e-01
55.752565084632586	1.308493e-01	1.161893e-01	1.467557e+00	2.306404e+00	1.318146e-01
55.7526192293099072	1.308499e-01	1.161891e-01	1.467565e+00	2.306495e+00	1.318099e-01
55.7526776715775583	1.308507e-01	1.161889e-01	1.467583e+00	2.306355e+00	1.318065e-01
55.7527361005311093	1.308514e-01	1.161887e-01	1.467632e+00	2.306774e+00	1.318050e-01
55.7527945158244407	1.308521e-01	1.161884e-01	1.467654e+00	2.306625e+00	1.318015e-01
55.7528529166761402	1.308528e-01	1.161882e-01	1.467671e+00	2.306665e+00	1.317968e-01
55.7529113014371305	1.308535e-01	1.161880e-01	1.467687e+00	2.306778e+00	1.317922e-01
55.7529696698206649	1.308542e-01	1.161878e-01	1.467711e+00	2.307091e+00	1.317876e-01
55.7530280210606435	1.308549e-01	1.161875e-01	1.467735e+00	2.307164e+00	1.317842e-01
55.7530863551130977	1.308557e-01	1.161873e-01	1.467751e+00	2.306965e+00	1.317810e-01
55.7531446718896291	1.308564e-01	1.161871e-01	1.467768e+00	2.307281e+00	1.317760e-01
55.7532029705720191	1.308571e-01	1.161868e-01	1.467776e+00	2.307395e+00	1.317713e-01
55.7532612497389053	1.308578e-01	1.161866e-01	1.467794e+00	2.307612e+00	1.317670e-01
55.753319507303587	1.308585e-01	1.161864e-01	1.467801e+00	2.306687e+00	1.317635e-01
55.7533777406992215	1.308592e-01	1.161862e-01	1.467829e+00	2.307120e+00	1.317603e-01
55.7534359517981102	1.308599e-01	1.161859e-01	1.467827e+00	2.306576e+00	1.317572e-01
55.7534941436171678	1.308606e-01	1.161857e-01	1.467869e+00	2.306859e+00	1.317546e-01
55.7535477604075638	1.308616e-01	1.161851e-01	1.467886e+00	2.306791e+00	1.317508e-01
55.7536020231924709	1.308622e-01	1.161851e-01	1.467875e+00	2.306920e+00	1.317445e-01
55.7536601465399215	1.308629e-01	1.161849e-01	1.467909e+00	2.307091e+00	1.317443e-01
55.7537182637834192	1.308636e-01	1.161847e-01	1.467910e+00	2.306508e+00	1.317402e-01
55.753776375800534	1.308643e-01	1.161845e-01	1.467926e+00	2.306470e+00	1.317380e-01
55.7538344820060132	1.308650e-01	1.161842e-01	1.467934e+00	2.306228e+00	1.317354e-01
55.7538925839426796	1.308657e-01	1.161840e-01	1.467939e+00	2.306738e+00	1.317322e-01
55.7539506843907802	1.308664e-01	1.161837e-01	1.467928e+00	2.306658e+00	1.317287e-01
55.7540087843460839	1.308670e-01	1.161837e-01	1.467928e+00	2.306701e+00	1.317261e-01
55.7540668848944847	1.308677e-01	1.161834e-01	1.467929e+00	2.306595e+00	1.317242e-01
55.7541249854096037	1.308684e-01	1.161832e-01	1.467905e+00	2.306634e+00	1.317208e-01
55.75418308507831	1.308691e-01	1.161829e-01	1.467886e+00	2.307063e+00	1.317191e-01
55.7542411832675171	1.308698e-01	1.161827e-01	1.467849e+00	2.306925e+00	1.317158e-01
55.7542992788961698	1.308706e-01	1.161824e-01	1.467787e+00	2.306245e+00	1.317119e-01
55.7543573710275808	1.308713e-01	1.161822e-01	1.467839e+00	2.306217e+00	1.317101e-01
55.7544154585040772	1.308718e-01	1.161822e-01	1.467888e+00	2.306362e+00	1.317059e-01
55.7544735402269112	1.308725e-01	1.161819e-01	1.467935e+00	2.306635e+00	1.317015e-01
55.7545274688217134	1.308732e-01	1.161817e-01	1.467882e+00	2.307153e+00	1.316957e-01
55.7545815863595138	1.308739e-01	1.161815e-01	1.467937e+00	2.307095e+00	1.316951e-01
55.7546396224215854	1.308746e-01	1.161812e-01	1.468093e+00	2.306973e+00	1.316907e-01
55.7546976536349916	1.308757e-01	1.161807e-01	1.468186e+00	2.307192e+00	1.316820e-01
55.7547556797973698	1.308764e-01	1.161804e-01	1.468233e+00	2.307089e+00	1.316741e-01
55.7548136990918692	1.308770e-01	1.161805e-01	1.468269e+00	2.307417e+00	1.316659e-01
55.7548717115176515	1.308778e-01	1.161803e-01	1.468287e+00	2.307233e+00	1.316565e-01
55.7549297159119845	1.308785e-01	1.161800e-01	1.468312e+00	2.307590e+00	1.316458e-01
55.7549877127104736	1.308792e-01	1.161798e-01	1.468335e+00	2.307546e+00	1.316360e-01
55.7550457040616365	1.308800e-01	1.161796e-01	1.468351e+00	2.307100e+00	1.316267e-01
55.7551036959674917	1.308808e-01	1.161794e-01	1.468361e+00	2.307781e+00	1.316168e-01
55.7551616938201491	1.308815e-01	1.161792e-01	1.468338e+00	2.307432e+00	1.316068e-01
55.7552197031267553	1.308823e-01	1.161790e-01	1.468374e+00	2.307318e+00	1.316058e-01
55.7552777252861276	1.308830e-01	1.161791e-01	1.468402e+00	2.307041e+00	1.316113e-01
55.7553357615342478	1.308838e-01	1.161789e-01	1.468438e+00	2.307271e+00	1.316133e-01
55.7553938129853321	1.308846e-01	1.161787e-01	1.468481e+00	2.307629e+00	1.316129e-01
55.7554518805983861	1.308854e-01	1.161785e-01	1.468502e+00	2.307598e+00	1.316113e-01
55.7555099652919139	1.308863e-01	1.161783e-01	1.468518e+00	2.307604e+00	1.316088e-01
55.755564193690148	1.308870e-01	1.161781e-01	1.468538e+00	2.307581e+00	1.316055e-01
55.7556223036092646	1.308879e-01	1.161779e-01	1.468571e+00	2.308112e+00	1.316032e-01
55.7556804339842671	1.308887e-01	1.161778e-01	1.468584e+00	2.308059e+00	1.315996e-01
55.7557386012699396	1.308894e-01	1.161779e-01	1.468608e+00	2.307862e+00	1.315972e-01
55.7557968008451539	1.308903e-01	1.161777e-01	1.468632e+00	2.307886e+00	1.315938e-01
55.7558510912571705	1.308914e-01	1.161772e-01	1.468649e+00	2.308171e+00	1.315897e-01
55.7559093497011204	1.308922e-01	1.161771e-01	1.468667e+00	2.308303e+00	1.315856e-01
55.7559676392997474	1.308931e-01	1.161770e-01	1.468675e+00	2.308208e+00	1.315808e-01
55.7560259559629827	1.308939e-01	1.161768e-01	1.468684e+00	2.308258e+00	1.315740e-01
55.7560842957063301	1.308948e-01	1.161767e-01	1.468696e+00	2.308109e+00	1.315703e-01
55.7561426554089579	1.308956e-01	1.161765e-01	1.468734e+00	2.307927e+00	1.315640e-01
55.7562010334866329	1.308963e-01	1.161766e-01	1.468747e+00	2.307909e+00	1.315610e-01
55.756259429221835	1.308971e-01	1.161765e-01	1.468772e+00	2.308298e+00	1.315589e-01
55.756317847389063	1.308979e-01	1.161763e-01	1.468801e+00	2.308520e+00	1.315583e-01
55.756376280457431	1.308987e-01	1.161762e-01	1.468815e+00	2.308361e+00	1.315564e-01
55.7564347279289265	1.308995e-01	1.161760e-01	1.468759e+00	2.308456e+00	1.316345e-01
55.7564931896706426	1.309003e-01	1.161759e-01	1.468695e+00	2.308743e+00	1.315556e-01
55.7565473639776741	1.309011e-01	1.161757e-01	1.468676e+00	2.308334e+00	1.315548e-01
55.756605844486046	1.309018e-01	1.161756e-01	1.468642e+00	2.308391e+00	1.315524e-01
55.7566643401892179	1.309025e-01	1.161756e-01	1.468628e+00	2.308322e+00	1.315500e-01
55.7567228519126346	1.309033e-01	1.161755e-01	1.468623e+00	2.308447e+00	1.315474e-01
55.7567813809757951	1.309040e-01	1.161753e-01	1.468622e+00	2.308977e+00	1.315449e-01
55.7568399301801207	1.309048e-01	1.161752e-01	1.468602e+00	2.309133e+00	1.315427e-01
55.7568985027543533	1.309056e-01	1.161750e-01	1.468492e+00	2.309274e+00	1.316177e-01
55.7569571013571874	1.309064e-01	1.161748e-01	1.468425e+00	2.309109e+00	1.315364e-01
55.7570157278334975	1.309075e-01	1.161742e-01	1.468360e+00	2.309121e+00	1.315453e-01
55.7570743830920037	1.309082e-01	1.161743e-01	1.468356e+00	2.308706e+00	1.315363e-01
55.7571330664435365	1.309089e-01	1.161742e-01	1.468366e+00	2.308480e+00	1.315332e-01
55.7571917769840724	1.309097e-01	1.161740e-01	1.468420e+00	2.308343e+00	1.315347e-01
55.7572455329225676	1.309104e-01	1.161739e-01	1.468586e+00	2.308644e+00	1.315305e-01
55.7573042802972054	1.309111e-01	1.161738e-01	1.468668e+00	2.307945e+00	1.315299e-01
55.7573630477974831	1.309119e-01	1.161736e-01	1.468726e+00	2.308171e+00	1.315256e-01
55.7574218318282746	1.309127e-01	1.161735e-01	1.468803e+00	2.307838e+00	1.315237e-01
